no.,section,chapter,heading,sub-heading,tariff,description
3430,07,39,3920,392099,39209910,"Plastics; plates, sheets, film, foil and strip (not selfadhesive), of plastics n.e.c. in heading no. 3920, noncellular and not reinforced, laminated, supported or similarly combined with other materials - Of hardened proteins; of chemical derivative"
3431,07,39,3920,392099,39209921,"Plastics; plates, sheets, film, foil and strip (not selfadhesive), of plastics n.e.c. in heading no. 3920, noncellular and not reinforced, laminated, supported or similarly combined with other materials -  Plates and sheets"
3432,07,39,3920,392099,39209929,"Plastics; plates, sheets, film, foil and strip (not selfadhesive), of plastics n.e.c. in heading no. 3920, noncellular and not reinforced, laminated, supported or similarly combined with other materials -  Other"
3433,07,39,3920,392099,39209931,"Plastics; plates, sheets, film, foil and strip (not selfadhesive), of plastics n.e.c. in heading no. 3920, noncellular and not reinforced, laminated, supported or similarly combined with other materials -  Plates and sheets"
3434,07,39,3920,392099,39209939,"Plastics; plates, sheets, film, foil and strip (not selfadhesive), of plastics n.e.c. in heading no. 3920, noncellular and not reinforced, laminated, supported or similarly combined with other materials -  Other"
3435,07,39,3920,392099,39209990,"Plastics; plates, sheets, film, foil and strip (not selfadhesive), of plastics n.e.c. in heading no. 3920, noncellular and not reinforced, laminated, supported or similarly combined with other materials -  Other"
3436,07,39,3921,392111,39211120,"Plastics; plates, sheets, film, foil and strip, of polymers of styrene, cellular - Rigid"
3437,07,39,3921,392111,39211191,"Plastics; plates, sheets, film, foil and strip, of polymers of styrene, cellular -  Plates and sheets"
3438,07,39,3921,392111,39211192,"Plastics; plates, sheets, film, foil and strip, of polymers of styrene, cellular -  Film"
3439,07,39,3921,392111,39211199,"Plastics; plates, sheets, film, foil and strip, of polymers of styrene, cellular -  Other"
3440,07,39,3921,392112,39211200,"Plastics; plates, sheets, film, foil and strip, of polymers of vinyl chloride, cellular - Of polymers of vinyl chloride"
3441,07,39,3921,392113,39211310,"Plastics; plates, sheets, film, foil and strip, of polyurethanes, cellular - Rigid"
3442,07,39,3921,392113,39211391,"Plastics; plates, sheets, film, foil and strip, of polyurethanes, cellular -  Plates and sheets"
3443,07,39,3921,392113,39211392,"Plastics; plates, sheets, film, foil and strip, of polyurethanes, cellular -  Film"
3444,07,39,3921,392113,39211399,"Plastics; plates, sheets, film, foil and strip, of polyurethanes, cellular -  Other"
3445,07,39,3921,392114,39211420,"Plastics; plates, sheets, film, foil and strip, of regenerated cellulose, cellular - Rigid"
3446,07,39,3921,392114,39211491,"Plastics; plates, sheets, film, foil and strip, of regenerated cellulose, cellular -  Plates and sheets"
3447,07,39,3921,392114,39211492,"Plastics; plates, sheets, film, foil and strip, of regenerated cellulose, cellular -  Film"
3448,07,39,3921,392114,39211499,"Plastics; plates, sheets, film, foil and strip, of regenerated cellulose, cellular -  Other"
3449,07,39,3921,392119,39211920,"Plastics; plates, sheets, film, foil and strip, of plastics n.e.c. in heading no. 3921, cellular - Rigid"
3450,07,39,3921,392119,39211991,"Plastics; plates, sheets, film, foil and strip, of plastics n.e.c. in heading no. 3921, cellular -  Plates and sheets"
3451,07,39,3921,392119,39211992,"Plastics; plates, sheets, film, foil and strip, of plastics n.e.c. in heading no. 3921, cellular -  Film"
3452,07,39,3921,392119,39211999,"Plastics; plates, sheets, film, foil and strip, of plastics n.e.c. in heading no. 3921, cellular -  Other"
3453,07,39,3921,392190,39219010,"Plastics; plates, sheets, film, foil and strip, other than cellular - Of vulcanised fibre"
3454,07,39,3921,392190,39219020,"Plastics; plates, sheets, film, foil and strip, other than cellular - Of hardened proteins"
3455,07,39,3921,392190,39219030,"Plastics; plates, sheets, film, foil and strip, other than cellular - Of chemical derivatives of natural rubber"
3456,07,39,3921,392190,39219041,"Plastics; plates, sheets, film, foil and strip, other than cellular - Plates and sheets"
3457,07,39,3921,392190,39219042,"Plastics; plates, sheets, film, foil and strip, other than cellular -  Film"
3458,07,39,3921,392190,39219043,"Plastics; plates, sheets, film, foil and strip, other than cellular -  Textile laminated strip"
3459,07,39,3921,392190,39219049,"Plastics; plates, sheets, film, foil and strip, other than cellular -  Other"
3460,07,39,3921,392190,39219050,"Plastics; plates, sheets, film, foil and strip, other than cellular - Of regenerated cellulose"
3461,07,39,3921,392190,39219060,"Plastics; plates, sheets, film, foil and strip, other than cellular - Of other cellulose or its chemical derivatives"
3462,07,39,3921,392190,39219090,"Plastics; plates, sheets, film, foil and strip, other than cellular - Other"
3463,07,39,3922,392210,39221011,"Plastics; baths, showerbaths, sinks and washbasins - Bathubs having rectangular or oblong interior shape"
3464,07,39,3922,392210,39221019,"Plastics; baths, showerbaths, sinks and washbasins - Other"
3465,07,39,3922,392210,39221090,"Plastics; baths, showerbaths, sinks and washbasins - Other"
3466,07,39,3922,392220,39222000,Plastics; lavatory seats and covers - Lavatory seats and covers
3467,07,39,3922,392290,39229011,"Plastics; bidets, lavatory pans, flushing cisterns and similar sanitary ware n.e.c. in heading no. 3922 - Parts of flushing cisterns"
3468,07,39,3922,392290,39229012,"Plastics; bidets, lavatory pans, flushing cisterns and similar sanitary ware n.e.c. in heading no. 3922 - Flushing cisterns equipped with their mechanisms"
3469,07,39,3922,392290,39229019,"Plastics; bidets, lavatory pans, flushing cisterns and similar sanitary ware n.e.c. in heading no. 3922 - Other"
3470,07,39,3922,392290,39229090,"Plastics; bidets, lavatory pans, flushing cisterns and similar sanitary ware n.e.c. in heading no. 3922 - Other"
3471,07,39,3923,392310,39231010,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods - Cases for film, tape and optical discs"
3472,07,39,3923,392310,39231090,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods - Other"
3473,07,39,3923,392321,39232111,"Ethylene polymers; sacks and bags (including cones), for the conveyance or packing of goods -  Of a width of 315 mm or more and of a length of 410 mm or more, incorporating a sealed gland"
3474,07,39,3923,392321,39232119,"Ethylene polymers; sacks and bags (including cones), for the conveyance or packing of goods -  Other"
3475,07,39,3923,392321,39232191,"Ethylene polymers; sacks and bags (including cones), for the conveyance or packing of goods -  Aseptic bags not reinforced with aluminium foil (other than retort pouches), of a width of 315 mm or more and of a length of 410 mm or more, incorporating"
3476,07,39,3923,392321,39232199,"Ethylene polymers; sacks and bags (including cones), for the conveyance or packing of goods -  Other"
3477,07,39,3923,392329,39232910,"Plastics; sacks and bags (including cones), for the conveyance or packing of goods, of plastics other than ethylene polymers - Aseptic bags whether or not reinforced with aluminium foil (other than retort pouches), of a width of 315 mm or more and of"
3478,07,39,3923,392329,39232990,"Plastics; sacks and bags (including cones), for the conveyance or packing of goods, of plastics other than ethylene polymers - Other"
3479,07,39,3923,392330,39233020,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods - Multilayer fibreglass reinforced  containers, for compressed or liquefied gas"
3480,07,39,3923,392330,39233090,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods - Other"
3481,07,39,3923,392340,39234010,"Plastics; spools, cops, bobbins and similar supports, for the conveyance or packing of goods - Suitable for use with the machines of heading 84.44, 84.45 or 84.48"
3482,07,39,3923,392340,39234090,"Plastics; spools, cops, bobbins and similar supports, for the conveyance or packing of goods - Other"
3483,07,39,3923,392350,39235000,"Plastics; stoppers, lids, caps and other closures, for the conveyance or packing of goods - Stoppers, lids, caps and other closures"
3484,07,39,3923,392390,39239010,Plastics; articles for the conveyance or packing of goods n.e.c. in heading no. 3923 - Toothpaste tubes
3485,07,39,3923,392390,39239090,Plastics; articles for the conveyance or packing of goods n.e.c. in heading no. 3923 - Other
3486,07,39,3924,392410,39241010,Plastics; tableware and kitchenware - Of melamine
3487,07,39,3924,392410,39241090,Plastics; tableware and kitchenware - Other
3488,07,39,3924,392490,39249010,"Plastics; household articles and hygienic or toilet articles - Bed pans, urinals (portable type) or chamberpots"
3489,07,39,3924,392490,39249020,"Plastics; household articles and hygienic or toilet articles - Nipple former, breastshells, nipple shields, hand expression funnel"
3490,07,39,3924,392490,39249030,Plastics; household articles and hygienic or toilet articles - Supplementary feeding system for babies
3491,07,39,3924,392490,39249090,Plastics; household articles and hygienic or toilet articles - Other
3492,07,39,3925,392510,39251000,"Plastics; builders' ware, reservoirs, tanks, vats and similar containers of a capacity exceeding 300 litres - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l"
3493,07,39,3925,392520,39252000,"Plastics; builders' ware, doors, windows and their frames and thresholds for doors - Doors, windows and their frames and thresholds for doors"
3494,07,39,3925,392530,39253000,"Plastics; builders' ware, shutters, blinds (including venetian blinds) and similar articles and parts thereof - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof"
3495,07,39,3925,392590,39259000,"Plastics; builders' ware, n.e.c. or included in heading no. 3925 - Other"
3496,07,39,3926,392610,39261000,Plastics; office or school supplies - Office or school supplies
3497,07,39,3926,392620,39262060,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts) - Articles of apparel used for protection from chemical substances, radiation or fire"
3498,07,39,3926,392620,39262090,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts) - Other"
3499,07,39,3926,392630,39263000,"Plastics; fittings for furniture, coachwork or the like - Fittings for furniture, coachwork or the like"
3500,07,39,3926,392640,39264000,Plastics; statuettes and other ornamental articles - Statuettes and other ornamental articles
3501,07,39,3926,392690,39269010,Plastics; other articles n.e.c. in chapter 39 - Floats for fishing nets
3502,07,39,3926,392690,39269020,"Plastics; other articles n.e.c. in chapter 39 - Fans and handscreens, frames and handles therefor, and parts thereof"
3503,07,39,3926,392690,39269032,Plastics; other articles n.e.c. in chapter 39 - Plastic moulds with denture imprints
3504,07,39,3926,392690,39269039,Plastics; other articles n.e.c. in chapter 39 - Other
3505,07,39,3926,392690,39269041,Plastics; other articles n.e.c. in chapter 39 - Police shields
3506,07,39,3926,392690,39269042,Plastics; other articles n.e.c. in chapter 39 - Protective masks for use in welding and similar work
3507,07,39,3926,392690,39269044,Plastics; other articles n.e.c. in chapter 39 - Life saving cushions for the protection of persons falling from heights
3508,07,39,3926,392690,39269049,Plastics; other articles n.e.c. in chapter 39 - Other
3509,07,39,3926,392690,39269053,Plastics; other articles n.e.c. in chapter 39 - Transmission or conveyor belts or belting
3510,07,39,3926,392690,39269055,Plastics; other articles n.e.c. in chapter 39 - Plastic Jhooks or bunch blocks for detonators
3511,07,39,3926,392690,39269059,Plastics; other articles n.e.c. in chapter 39 - Other
3512,07,39,3926,392690,39269060,Plastics; other articles n.e.c. in chapter 39 - Poultry feeders
3513,07,39,3926,392690,39269070,Plastics; other articles n.e.c. in chapter 39 - Padding for articles of apparel or clothing accessories
3514,07,39,3926,392690,39269081,Plastics; other articles n.e.c. in chapter 39 - Shoe lasts
3515,07,39,3926,392690,39269082,Plastics; other articles n.e.c. in chapter 39 - Prayer beads
3516,07,39,3926,392690,39269089,Plastics; other articles n.e.c. in chapter 39 - Other
3517,07,39,3926,392690,39269091,Plastics; other articles n.e.c. in chapter 39 - Of a kind used for grain storage
3518,07,39,3926,392690,39269092,Plastics; other articles n.e.c. in chapter 39 - Empty capsules of a kind suitable for pharmaceutical use
3519,07,39,3926,392690,39269099,Plastics; other articles n.e.c. in chapter 39 - Other
3520,07,40,4001,400110,40011011,"Rubber; natural rubber latex, whether or not prevulcanised, in primary forms or in plates, sheets or strip - Centrifuged concentrate rubber latex"
